"","geo","model","value","X"
"2418","modern","FAVEE",-0.000398991731254729,"modern_FAVEE"
"2419","modern","FAVEE",-0.000691590237784716,"modern_FAVEE"
"2420","modern","FAVEE",0.0111925575701636,"modern_FAVEE"
"2421","modern","FAVEE",-0.00750068178733558,"modern_FAVEE"
"2422","modern","FAVEE",-0.00669130450046026,"modern_FAVEE"
"2423","modern","FAVEE",0.018996526430142,"modern_FAVEE"
"2424","modern","FAVEE",-0.0131142272684002,"modern_FAVEE"
"2425","modern","FAVEE",0.0146585448223186,"modern_FAVEE"
"2426","modern","FAVEE",0.00250004825836987,"modern_FAVEE"
"2427","modern","FAVEE",-0.00170543284153751,"modern_FAVEE"
"2428","modern","FAVEE",0.0040250675782015,"modern_FAVEE"
"2429","modern","FAVEE",-0.00816664851317984,"modern_FAVEE"
"2430","modern","FAVEE",0.00303711611178164,"modern_FAVEE"
"2431","modern","FAVEE",-0.0022405295856361,"modern_FAVEE"
"2432","modern","FAVEE",-0.00828567098585769,"modern_FAVEE"
"2433","modern","FAVEE",0.0140333093459236,"modern_FAVEE"
"2434","modern","FAVEE",-0.00154840830179659,"modern_FAVEE"
"2435","modern","FAVEE",-0.00121550771239685,"modern_FAVEE"
"2436","modern","FAVEE",-0.00778859216179128,"modern_FAVEE"
"2437","modern","FAVEE",-0.0103518556686399,"modern_FAVEE"
"2438","modern","FAVEE",0.00630316253558137,"modern_FAVEE"
"2439","modern","FAVEE",-0.00555135564694791,"modern_FAVEE"
"2440","modern","FAVEE",0.000187724780371199,"modern_FAVEE"
"2441","modern","FAVEE",-0.00325618874645843,"modern_FAVEE"
"2442","modern","FAVEE",-0.00338610837395742,"modern_FAVEE"
"2443","modern","FAVEE",-0.00622840314363364,"modern_FAVEE"
"2444","modern","FAVEE",-0.0154022738277017,"modern_FAVEE"
"2445","modern","FAVEE",-0.00406963092780349,"modern_FAVEE"
"2446","modern","FAVEE",-0.00587489528537174,"modern_FAVEE"
"2447","modern","FAVEE",-0.00335129090701314,"modern_FAVEE"
"2448","modern","FAVEE",0.00957894651780953,"modern_FAVEE"
"2449","modern","FAVEE",-0.005305461095415,"modern_FAVEE"
"2450","modern","FAVEE",-0.00264326653822722,"modern_FAVEE"
"2451","modern","FAVEE",0.00748151765004839,"modern_FAVEE"
"2452","modern","FAVEE",-0.00141149777061377,"modern_FAVEE"
"2453","modern","FAVEE",0.00965161172685595,"modern_FAVEE"
"2454","modern","FAVEE",0.0105412085603027,"modern_FAVEE"
"2455","modern","FAVEE",0.0172769122838371,"modern_FAVEE"
"2456","modern","FAVEE",-0.015377423872469,"modern_FAVEE"
"2457","modern","FAVEE",0.00276273576348434,"modern_FAVEE"
"2458","modern","FAVEE",0.00645098954061577,"modern_FAVEE"
"2459","modern","FAVEE",-0.00532876621005951,"modern_FAVEE"
"2460","modern","FAVEE",0.00370186991502706,"modern_FAVEE"
"2461","modern","FAVEE",-0.0109069515582964,"modern_FAVEE"
"2462","modern","FAVEE",-0.00548400737600674,"modern_FAVEE"
"2463","modern","FAVEE",-0.00543634624828164,"modern_FAVEE"
"2464","modern","FAVEE",0.00805987089656972,"modern_FAVEE"
"2465","modern","FAVEE",-0.0046602417014037,"modern_FAVEE"
"2466","modern","FAVEE",-0.0100029843208665,"modern_FAVEE"
"2467","modern","FAVEE",-0.0142428372999628,"modern_FAVEE"
"2468","modern","FAVEE",-0.00740307923285391,"modern_FAVEE"
"2469","modern","FAVEE",0.00712070117528269,"modern_FAVEE"
"2470","modern","FAVEE",0.000582528401516358,"modern_FAVEE"
"2471","modern","FAVEE",9.46809488701088e-05,"modern_FAVEE"
"2472","modern","FAVEE",0.0112083464455476,"modern_FAVEE"
"2473","modern","FAVEE",0.00358261552875273,"modern_FAVEE"
"2474","modern","FAVEE",0.00144623006336202,"modern_FAVEE"
"2475","modern","FAVEE",0.00244584042260971,"modern_FAVEE"
"2476","modern","FAVEE",-0.00121983241941588,"modern_FAVEE"
"2477","modern","FAVEE",0.00758208760760793,"modern_FAVEE"
"2478","modern","FAVEE",0.00605993733426089,"modern_FAVEE"
"2479","modern","FAVEE",0.00885122750547807,"modern_FAVEE"
"2480","modern","FAVEE",-0.00124603578637337,"modern_FAVEE"
"2481","modern","FAVEE",-0.00160396991861587,"modern_FAVEE"
"2482","modern","FAVEE",-0.00198447191720833,"modern_FAVEE"
"2483","modern","FAVEE",0.00915486033194541,"modern_FAVEE"
"2484","modern","FAVEE",0.000698312322841834,"modern_FAVEE"
"2485","modern","FAVEE",-0.0171422666248717,"modern_FAVEE"
"2486","modern","FAVEE",0.00294312047710658,"modern_FAVEE"
"2487","modern","FAVEE",-0.0088343927034673,"modern_FAVEE"
"2488","modern","FAVEE",0.00424355138019416,"modern_FAVEE"
"2489","modern","FAVEE",-2.8667338829981e-05,"modern_FAVEE"
"2490","modern","FAVEE",0.0148793636700658,"modern_FAVEE"
"2491","modern","FAVEE",-0.0108927960501167,"modern_FAVEE"
"2492","modern","FAVEE",-0.00317730846326297,"modern_FAVEE"
"2493","modern","FAVEE",0.00241717419178295,"modern_FAVEE"
"2494","modern","FAVEE",-0.00474961076920888,"modern_FAVEE"
"2495","modern","FAVEE",0.00564461954493415,"modern_FAVEE"
"2496","modern","FAVEE",-0.00293984132737991,"modern_FAVEE"
"2497","modern","FAVEE",-0.014475190404381,"modern_FAVEE"
"2498","modern","FAVEE",0.000581325365715457,"modern_FAVEE"
"2499","modern","FAVEE",0.00509622346662906,"modern_FAVEE"
"2500","modern","FAVEE",-0.00584583628160962,"modern_FAVEE"
"2501","modern","FAVEE",0.0112967679717296,"modern_FAVEE"
"2502","modern","FAVEE",-0.00570380762787321,"modern_FAVEE"
"2503","modern","FAVEE",-0.000988379212482402,"modern_FAVEE"
"2504","modern","FAVEE",-0.00244897737859016,"modern_FAVEE"
"2505","modern","FAVEE",-0.00596407266862033,"modern_FAVEE"
"2506","modern","FAVEE",-0.00141893838155212,"modern_FAVEE"
"2507","modern","FAVEE",0.0025231688478632,"modern_FAVEE"
"2508","modern","FAVEE",0.00532917483596397,"modern_FAVEE"
"2509","modern","FAVEE",-0.0182196807427531,"modern_FAVEE"
"2510","modern","FAVEE",-0.0111171720427567,"modern_FAVEE"
"2511","modern","FAVEE",0.0205101028609525,"modern_FAVEE"
"2512","modern","FAVEE",-0.0098541534365069,"modern_FAVEE"
"2513","modern","FAVEE",0.025783013066261,"modern_FAVEE"
"2514","modern","FAVEE",0.00353937405539927,"modern_FAVEE"
"2515","modern","FAVEE",0.00398607472897948,"modern_FAVEE"
"2516","modern","FAVEE",-0.000127626401763309,"modern_FAVEE"
"2517","modern","FAVEE",-0.00668790392494512,"modern_FAVEE"
"2518","modern","FAVEE",0.00271959818674026,"modern_FAVEE"
"2519","modern","FAVEE",0.000326637388136595,"modern_FAVEE"
"2520","modern","FAVEE",0.00197476521240796,"modern_FAVEE"
"2521","modern","FAVEE",-0.00865808760087036,"modern_FAVEE"
"2522","modern","FAVEE",0.00328766203241029,"modern_FAVEE"
"2523","modern","FAVEE",0.0020193248686659,"modern_FAVEE"
"2524","modern","FAVEE",0.0018049445423832,"modern_FAVEE"
"2525","modern","FAVEE",-0.00983187501468971,"modern_FAVEE"
"2526","modern","FAVEE",0.0106622338198216,"modern_FAVEE"
"2527","modern","FAVEE",-0.00134068190416798,"modern_FAVEE"
"2528","modern","FAVEE",-0.0196002376371661,"modern_FAVEE"
"2529","modern","FAVEE",-0.00421600781231954,"modern_FAVEE"
"2530","modern","FAVEE",0.0101905639528162,"modern_FAVEE"
"2531","modern","FAVEE",-0.00489655208192794,"modern_FAVEE"
"2532","modern","FAVEE",-0.00210265455185783,"modern_FAVEE"
"2533","modern","FAVEE",-0.0109754137418053,"modern_FAVEE"
"2534","modern","FAVEE",-0.00688956028320479,"modern_FAVEE"
"2535","modern","FAVEE",-0.00997082589118161,"modern_FAVEE"
"2536","modern","FAVEE",0.00606936732236033,"modern_FAVEE"
"2537","modern","FAVEE",0.00112249439359975,"modern_FAVEE"
"2538","modern","FAVEE",-0.0019024551041875,"modern_FAVEE"
"2539","modern","FAVEE",0.010368466171025,"modern_FAVEE"
"2540","modern","FAVEE",-0.0038111457095577,"modern_FAVEE"
"2541","modern","FAVEE",0.012640335087865,"modern_FAVEE"
"2542","modern","FAVEE",0.0301384202122721,"modern_FAVEE"
"2543","modern","FAVEE",-0.00357268517776451,"modern_FAVEE"
"2544","modern","FAVEE",0.004741769657723,"modern_FAVEE"
"2545","modern","FAVEE",-0.0017806555492921,"modern_FAVEE"
"2546","modern","FAVEE",-0.0130196354995839,"modern_FAVEE"
"2547","modern","FAVEE",-0.004845933864078,"modern_FAVEE"
"2548","modern","FAVEE",-0.000675406146176213,"modern_FAVEE"
"2549","modern","FAVEE",0.00988126019542087,"modern_FAVEE"
"2550","modern","FAVEE",0.00886209161907505,"modern_FAVEE"
"2551","modern","FAVEE",0.016941694689248,"modern_FAVEE"
"2552","modern","FAVEE",-0.0105807574850881,"modern_FAVEE"
"2553","modern","FAVEE",-0.0141063271272758,"modern_FAVEE"
"2554","modern","FAVEE",0.00134844701799729,"modern_FAVEE"
"2555","modern","FAVEE",0.000159265689325386,"modern_FAVEE"
"2556","modern","FAVEE",-0.0104962229762439,"modern_FAVEE"
"2557","modern","FAVEE",-0.00476091135084246,"modern_FAVEE"
"2558","modern","FAVEE",-0.00441443564807648,"modern_FAVEE"
"2559","modern","FAVEE",-0.0014302308662391,"modern_FAVEE"
"2560","modern","FAVEE",-0.00225456128155888,"modern_FAVEE"
"2561","modern","FAVEE",0.01892097532728,"modern_FAVEE"
"2562","modern","FAVEE",-0.00395417676528168,"modern_FAVEE"
"2563","modern","FAVEE",0.00283956712144836,"modern_FAVEE"
"2564","modern","FAVEE",-0.0136542252505251,"modern_FAVEE"
"2565","modern","FAVEE",0.00211646461872681,"modern_FAVEE"
"2566","modern","FAVEE",0.00353222598572062,"modern_FAVEE"
"2567","modern","FAVEE",-0.00682591561245352,"modern_FAVEE"
"2568","modern","FAVEE",-0.00583661167185012,"modern_FAVEE"
"2569","modern","FAVEE",0.00120691796007051,"modern_FAVEE"
"2570","modern","FAVEE",0.0130575127316178,"modern_FAVEE"
"2571","modern","FAVEE",-0.00304378941628686,"modern_FAVEE"
"2572","modern","FAVEE",-0.00472148084034961,"modern_FAVEE"
"2573","modern","FAVEE",-0.011857267365794,"modern_FAVEE"
"2574","modern","FAVEE",-0.00678148045030066,"modern_FAVEE"
"2575","modern","FAVEE",-0.00990576039097139,"modern_FAVEE"
"2576","modern","FAVEE",-0.0116551037977539,"modern_FAVEE"
"2577","modern","FAVEE",-0.00210492473680865,"modern_FAVEE"
"2578","modern","FAVEE",0.00644877930148004,"modern_FAVEE"
"2579","modern","FAVEE",0.00640145960920789,"modern_FAVEE"
"2580","modern","FAVEE",-0.00280908444719342,"modern_FAVEE"
"2581","modern","FAVEE",-0.00989057350225843,"modern_FAVEE"
"2582","modern","FAVEE",-0.00414207553056832,"modern_FAVEE"
"2583","modern","FAVEE",-0.00624587311559129,"modern_FAVEE"
"2584","modern","FAVEE",0.0171535186532361,"modern_FAVEE"
"2585","modern","FAVEE",0.00302855266742912,"modern_FAVEE"
"2586","modern","FAVEE",-0.00944061339572676,"modern_FAVEE"
"2587","modern","FAVEE",-0.00100885630517171,"modern_FAVEE"
"2588","modern","FAVEE",-0.00801998579224407,"modern_FAVEE"
"2589","modern","FAVEE",0.00684928604246718,"modern_FAVEE"
"2590","modern","FAVEE",-0.000739648684099389,"modern_FAVEE"
"2591","modern","FAVEE",0.00740856325216226,"modern_FAVEE"
"2592","modern","FAVEE",0.0124446454405717,"modern_FAVEE"
"2593","modern","FAVEE",-0.00780628347869933,"modern_FAVEE"
"2594","modern","FAVEE",0.00396134117090519,"modern_FAVEE"
"2595","modern","FAVEE",0.0132497671143722,"modern_FAVEE"
"2596","modern","FAVEE",-0.000772549873684576,"modern_FAVEE"
"2597","modern","FAVEE",-0.0079890054256722,"modern_FAVEE"
"2598","modern","FAVEE",0.00892713595358278,"modern_FAVEE"
"2599","modern","FAVEE",0.0146774094578131,"modern_FAVEE"
"2600","modern","FAVEE",0.0131797724487724,"modern_FAVEE"
"2601","modern","FAVEE",7.33831383105354e-05,"modern_FAVEE"
"2602","modern","FAVEE",-0.00980000870010945,"modern_FAVEE"
"2603","modern","FAVEE",0.0113632539604747,"modern_FAVEE"
"2604","modern","FAVEE",-0.0236778564442662,"modern_FAVEE"
"2605","modern","FAVEE",0.000317014380194641,"modern_FAVEE"
"2606","modern","FAVEE",-0.00311822419170227,"modern_FAVEE"
"2607","modern","FAVEE",0.00438238313213504,"modern_FAVEE"
"2608","modern","FAVEE",0.00327136552109075,"modern_FAVEE"
"2609","modern","FAVEE",0.017133093892391,"modern_FAVEE"
"2610","modern","FAVEE",0.00253392636586862,"modern_FAVEE"
"2611","modern","FAVEE",-0.00537009620740115,"modern_FAVEE"
"2612","modern","FAVEE",0.00185484417753124,"modern_FAVEE"
"2613","modern","FAVEE",0.0108725166365655,"modern_FAVEE"
"2614","modern","FAVEE",0.00947315405811125,"modern_FAVEE"
"2615","modern","FAVEE",-0.00389129746906048,"modern_FAVEE"
"2616","modern","FAVEE",-0.0114662895661167,"modern_FAVEE"
"2617","modern","FAVEE",0.0093051069034926,"modern_FAVEE"
"2618","modern","FAVEE",0.00700627666026345,"modern_FAVEE"
"2619","modern","FAVEE",0.00604856311302887,"modern_FAVEE"
"2620","modern","FAVEE",0.00899412861231189,"modern_FAVEE"
"2621","modern","FAVEE",0.000716954306510299,"modern_FAVEE"
"2622","modern","FAVEE",-0.0104854468778768,"modern_FAVEE"
"2623","modern","FAVEE",0.0213180738928727,"modern_FAVEE"
"2624","modern","FAVEE",0.00699371667671659,"modern_FAVEE"
"2625","modern","FAVEE",-0.0110759250036047,"modern_FAVEE"
"2626","modern","FAVEE",0.0116750072572904,"modern_FAVEE"
"2627","modern","FAVEE",0.00826224521250384,"modern_FAVEE"
"2628","modern","FAVEE",0.00356343039622509,"modern_FAVEE"
"2629","modern","FAVEE",0.0107815165880245,"modern_FAVEE"
"2630","modern","FAVEE",-0.0187314727699519,"modern_FAVEE"
"2631","modern","FAVEE",-0.00296444189665778,"modern_FAVEE"
"2632","modern","FAVEE",0.00581765092417915,"modern_FAVEE"
"2633","modern","FAVEE",-0.00559253492744166,"modern_FAVEE"
"2634","modern","FAVEE",-0.00555641919324047,"modern_FAVEE"
"2635","modern","FAVEE",-0.00461883428588855,"modern_FAVEE"
"2636","modern","FAVEE",-0.0126804792376608,"modern_FAVEE"
"2637","modern","FAVEE",0.00900676561628752,"modern_FAVEE"
"2638","modern","FAVEE",-0.00299378733345673,"modern_FAVEE"
"2639","modern","FAVEE",-0.00928771625320117,"modern_FAVEE"
"2640","modern","FAVEE",-0.0142816877281559,"modern_FAVEE"
"2641","modern","FAVEE",-0.0083503963290802,"modern_FAVEE"
"2642","modern","FAVEE",0.0183128966840873,"modern_FAVEE"
"2643","modern","FAVEE",0.0169541830219202,"modern_FAVEE"
"2644","modern","FAVEE",0.00571181479778998,"modern_FAVEE"
"2645","modern","FAVEE",-0.00923552708566151,"modern_FAVEE"
"2646","modern","FAVEE",0.00327741840061497,"modern_FAVEE"
"2647","modern","FAVEE",-0.00651452392243142,"modern_FAVEE"
"2648","modern","FAVEE",0.0175912177666275,"modern_FAVEE"
"2649","modern","FAVEE",-0.00619936578854977,"modern_FAVEE"
"2650","modern","FAVEE",-0.00647895832603278,"modern_FAVEE"
"2651","modern","FAVEE",-0.00941293368550811,"modern_FAVEE"
"2652","modern","FAVEE",0.0154502190304055,"modern_FAVEE"
"2653","modern","FAVEE",-0.0124862563593444,"modern_FAVEE"
"2654","modern","FAVEE",-0.0073231097256752,"modern_FAVEE"
"2655","modern","FAVEE",0.00209808733418592,"modern_FAVEE"
"2656","modern","FAVEE",-0.00192035518026582,"modern_FAVEE"
"2657","modern","FAVEE",-0.00190037060921175,"modern_FAVEE"
"2658","modern","FAVEE",0.0098255772948648,"modern_FAVEE"
"2659","modern","FAVEE",0.00466936272706756,"modern_FAVEE"
"2660","modern","FAVEE",-0.0095379691780047,"modern_FAVEE"
"2661","modern","FAVEE",-0.0128182199473567,"modern_FAVEE"
"2662","modern","FAVEE",-0.00488837484772249,"modern_FAVEE"
"2663","modern","FAVEE",-0.010581489818394,"modern_FAVEE"
"2664","modern","FAVEE",-0.0115659383184373,"modern_FAVEE"
"2665","modern","FAVEE",0.00341804315745444,"modern_FAVEE"
"2666","modern","FAVEE",-0.00506452579582053,"modern_FAVEE"
"2667","modern","FAVEE",-0.00618003059261204,"modern_FAVEE"
"2668","modern","FAVEE",-0.000586593807372201,"modern_FAVEE"
"2669","modern","FAVEE",0.00282846191771544,"modern_FAVEE"
"2670","modern","FAVEE",-0.00163925510496953,"modern_FAVEE"
"2671","modern","FAVEE",-0.0026844481767791,"modern_FAVEE"
"2672","modern","FAVEE",0.0151425883578683,"modern_FAVEE"
"2673","modern","FAVEE",-0.0152704894591984,"modern_FAVEE"
"2674","modern","FAVEE",-0.0116914598550119,"modern_FAVEE"
"2675","modern","FAVEE",0.0356591907372829,"modern_FAVEE"
"2676","modern","FAVEE",0.0158553892717031,"modern_FAVEE"
"2677","modern","FAVEE",-0.00948160914543119,"modern_FAVEE"
"2678","modern","FAVEE",0.00312766139602779,"modern_FAVEE"
"2679","modern","FAVEE",-0.0085082578089949,"modern_FAVEE"
"2680","modern","FAVEE",0.00117334350227397,"modern_FAVEE"
"2681","modern","FAVEE",-0.0102067250036399,"modern_FAVEE"
"2682","modern","FAVEE",-0.00481431352621197,"modern_FAVEE"
"2683","modern","FAVEE",0.00318955891616747,"modern_FAVEE"
"2684","modern","FAVEE",-0.00711940219776732,"modern_FAVEE"
"2685","modern","FAVEE",0.0118034313645494,"modern_FAVEE"
"2686","modern","FAVEE",-0.00917743115297061,"modern_FAVEE"
"2687","modern","FAVEE",0.00377413240751951,"modern_FAVEE"
"2688","modern","FAVEE",0.0197664421256137,"modern_FAVEE"
"2689","modern","FAVEE",0.00109331169122204,"modern_FAVEE"
"2690","modern","FAVEE",-0.00718489902374277,"modern_FAVEE"
"2691","modern","FAVEE",0.0165150220545404,"modern_FAVEE"
"2692","modern","FAVEE",-0.00318927418775097,"modern_FAVEE"
"2693","modern","FAVEE",-0.00243528626581017,"modern_FAVEE"
"2694","modern","FAVEE",-0.00441754192089091,"modern_FAVEE"
"2695","modern","FAVEE",0.00124287030641266,"modern_FAVEE"
"2696","modern","FAVEE",-0.00416010660671933,"modern_FAVEE"
"2697","modern","FAVEE",0.000462185444696576,"modern_FAVEE"
"2698","modern","FAVEE",-0.00866667252343909,"modern_FAVEE"
"2699","modern","FAVEE",0.0095727903098827,"modern_FAVEE"
"2700","modern","FAVEE",0.00173054488214667,"modern_FAVEE"
"2701","modern","FAVEE",-0.00176909543921263,"modern_FAVEE"
"2702","modern","FAVEE",-0.0177290287350916,"modern_FAVEE"
"2703","modern","FAVEE",0.0100447826058243,"modern_FAVEE"
"2704","modern","FAVEE",0.0131455168246903,"modern_FAVEE"
"2705","modern","FAVEE",-0.014882036770443,"modern_FAVEE"
"2706","modern","FAVEE",-0.00470338106799914,"modern_FAVEE"
"2707","modern","FAVEE",-0.00613611880572248,"modern_FAVEE"
"2708","modern","FAVEE",0.0133911544899389,"modern_FAVEE"
"2709","modern","FAVEE",-0.00330733343629861,"modern_FAVEE"
"2710","modern","FAVEE",-0.00399292679133708,"modern_FAVEE"
"2711","modern","FAVEE",-0.0037758584492493,"modern_FAVEE"
"2712","modern","FAVEE",0.00125983892111966,"modern_FAVEE"
"2713","modern","FAVEE",0.0151887136510825,"modern_FAVEE"
"2714","modern","FAVEE",-0.00987400339937524,"modern_FAVEE"
"2715","modern","FAVEE",-0.000916895276917277,"modern_FAVEE"
"2716","modern","FAVEE",0.00532703434421025,"modern_FAVEE"
"2717","modern","FAVEE",-0.00549457380607268,"modern_FAVEE"
"2718","modern","FAVEE",0.0135921269829308,"modern_FAVEE"
"2719","modern","FAVEE",0.0081717146164029,"modern_FAVEE"
"2720","modern","FAVEE",0.00469082903934717,"modern_FAVEE"
"2721","modern","FAVEE",-0.00131101767495619,"modern_FAVEE"
"2722","modern","FAVEE",-0.00570946824584819,"modern_FAVEE"
"2723","modern","FAVEE",0.00343962024164544,"modern_FAVEE"
"2724","modern","FAVEE",-0.00996530777946657,"modern_FAVEE"
"2725","modern","FAVEE",-0.00795947995255562,"modern_FAVEE"
"2726","modern","FAVEE",-0.0141513528551435,"modern_FAVEE"
"2727","modern","FAVEE",0.00432909110364946,"modern_FAVEE"
"2728","modern","FAVEE",0.012395650106511,"modern_FAVEE"
"2729","modern","FAVEE",0.00247191045984672,"modern_FAVEE"
"2730","modern","FAVEE",-0.00818780998252301,"modern_FAVEE"
"2731","modern","FAVEE",0.0129283616606068,"modern_FAVEE"
"2732","modern","FAVEE",0.0259193019508183,"modern_FAVEE"
"2733","modern","FAVEE",0.0169827726016526,"modern_FAVEE"
"2734","modern","FAVEE",0.0102360124833475,"modern_FAVEE"
"2735","modern","FAVEE",0.000259708141283922,"modern_FAVEE"
"2736","modern","FAVEE",-0.00239819386938847,"modern_FAVEE"
"2737","modern","FAVEE",0.00189894307491283,"modern_FAVEE"
"2738","modern","FAVEE",0.0156819897512866,"modern_FAVEE"
"2739","modern","FAVEE",0.00822785426997754,"modern_FAVEE"
"2740","modern","FAVEE",-0.0135347927598362,"modern_FAVEE"
"2741","modern","FAVEE",-0.00205961740566177,"modern_FAVEE"
"2742","modern","FAVEE",0.00330884395719748,"modern_FAVEE"
"2743","modern","FAVEE",0.00958664850386579,"modern_FAVEE"
"2744","modern","FAVEE",-0.0041391654879647,"modern_FAVEE"
"2745","modern","FAVEE",0.00416320554966633,"modern_FAVEE"
"2746","modern","FAVEE",-0.000429657652195608,"modern_FAVEE"
"2747","modern","FAVEE",-0.00368686723895155,"modern_FAVEE"
"2748","modern","FAVEE",-0.00415902692860995,"modern_FAVEE"
"2749","modern","FAVEE",0.00403777117601152,"modern_FAVEE"
"2750","modern","FAVEE",-0.00928471342243068,"modern_FAVEE"
"2751","modern","FAVEE",0.000618055047340365,"modern_FAVEE"
"2752","modern","FAVEE",0.00793160949532156,"modern_FAVEE"
"2753","modern","FAVEE",0.00623896926118586,"modern_FAVEE"
"2754","modern","FAVEE",0.0134887029511353,"modern_FAVEE"
"2755","modern","FAVEE",-0.00513851978482785,"modern_FAVEE"
"2756","modern","FAVEE",-0.00336406487723262,"modern_FAVEE"
"2757","modern","FAVEE",0.00250053146141395,"modern_FAVEE"
"2758","modern","FAVEE",-0.0030623075308777,"modern_FAVEE"
"2759","modern","FAVEE",-0.0162349322224852,"modern_FAVEE"
"2760","modern","FAVEE",0.000383569519704622,"modern_FAVEE"
"2761","modern","FAVEE",-0.0105068885015719,"modern_FAVEE"
"2762","modern","FAVEE",0.0182267316490727,"modern_FAVEE"
"2763","modern","FAVEE",-0.00113141202964739,"modern_FAVEE"
"2764","modern","FAVEE",0.00813546904695292,"modern_FAVEE"
"2765","modern","FAVEE",-0.00253421001469224,"modern_FAVEE"
"2766","modern","FAVEE",0.0162428909243638,"modern_FAVEE"
"2767","modern","FAVEE",-0.00534261801171635,"modern_FAVEE"
"2768","modern","FAVEE",-0.00778460692991182,"modern_FAVEE"
"2769","modern","FAVEE",0.000396980051977597,"modern_FAVEE"
"2770","modern","FAVEE",-0.00183295264770925,"modern_FAVEE"
"2771","modern","FAVEE",0.00439830741119426,"modern_FAVEE"
"2772","modern","FAVEE",-0.00106121897465105,"modern_FAVEE"
"2773","modern","FAVEE",-0.00203534295866418,"modern_FAVEE"
"2774","modern","FAVEE",-0.0045135057102039,"modern_FAVEE"
"2775","modern","FAVEE",-0.0185727829297858,"modern_FAVEE"
"2776","modern","FAVEE",0.0083743665581688,"modern_FAVEE"
"2777","modern","FAVEE",-0.00163202305432908,"modern_FAVEE"
"2778","modern","FAVEE",-0.000305751697953166,"modern_FAVEE"
"2779","modern","FAVEE",-0.00248259161086117,"modern_FAVEE"
"2780","modern","FAVEE",-0.00371676679100048,"modern_FAVEE"
"2781","modern","FAVEE",-0.00301882258091983,"modern_FAVEE"
"2782","modern","FAVEE",0.00837355149395598,"modern_FAVEE"
"2783","modern","FAVEE",0.00438638873422749,"modern_FAVEE"
"2784","modern","FAVEE",0.0157105890473549,"modern_FAVEE"
"2785","modern","FAVEE",0.0169506702255663,"modern_FAVEE"
"2786","modern","FAVEE",0.00284679354684171,"modern_FAVEE"
"2787","modern","FAVEE",0.00101613776139151,"modern_FAVEE"
"2788","modern","FAVEE",-0.00158907290059075,"modern_FAVEE"
"2789","modern","FAVEE",0.0018697829871649,"modern_FAVEE"
"2790","modern","FAVEE",-0.012919942711238,"modern_FAVEE"
"2791","modern","FAVEE",0.00189532447845694,"modern_FAVEE"
"2792","modern","FAVEE",-0.00282214848697312,"modern_FAVEE"
"2793","modern","FAVEE",0.00661257456477829,"modern_FAVEE"
"2794","modern","FAVEE",0.0209231815178289,"modern_FAVEE"
"2795","modern","FAVEE",-0.00586620711963143,"modern_FAVEE"
"2796","modern","FAVEE",0.00691624938172653,"modern_FAVEE"
"2797","modern","FAVEE",-0.00314274333694884,"modern_FAVEE"
"2798","modern","FAVEE",-0.00212280805078701,"modern_FAVEE"
"2799","modern","FAVEE",0.00661205840574107,"modern_FAVEE"
"2800","modern","FAVEE",-0.00706727791944172,"modern_FAVEE"
"2801","modern","FAVEE",-0.00081319788084082,"modern_FAVEE"
"2802","modern","FAVEE",0.0316731451857215,"modern_FAVEE"
"2803","modern","FAVEE",0.0104319985925273,"modern_FAVEE"
"2804","modern","FAVEE",0.00328409034142393,"modern_FAVEE"
"2805","modern","FAVEE",-0.000797034898114123,"modern_FAVEE"
"2806","modern","FAVEE",0.00264075526314046,"modern_FAVEE"
"2807","modern","FAVEE",0.00111085067189289,"modern_FAVEE"
"2808","modern","FAVEE",0.00138247905271222,"modern_FAVEE"
"2809","modern","FAVEE",-0.00185929281044857,"modern_FAVEE"
"2810","modern","FAVEE",0.00106921756464548,"modern_FAVEE"
"2811","modern","FAVEE",0.00225943024544029,"modern_FAVEE"
"2812","modern","FAVEE",-0.00888685640011179,"modern_FAVEE"
"2813","modern","FAVEE",0.00151630527227258,"modern_FAVEE"
"2814","modern","FAVEE",0.000132847540205777,"modern_FAVEE"
"2815","modern","FAVEE",-0.00310759324175667,"modern_FAVEE"
"2816","modern","FAVEE",0.00974814562643973,"modern_FAVEE"
"2817","modern","FAVEE",-0.0105301628762297,"modern_FAVEE"
"2818","modern","FAVEE",0.0169577692021794,"modern_FAVEE"
"2819","modern","FAVEE",-0.0037223516386016,"modern_FAVEE"
"2820","modern","FAVEE",-0.0165889350456715,"modern_FAVEE"
"2821","modern","FAVEE",0.007183370234996,"modern_FAVEE"
"2822","modern","FAVEE",0.00540602199007642,"modern_FAVEE"
"2823","modern","FAVEE",0.00882434791563397,"modern_FAVEE"
"2824","modern","FAVEE",0.0125237376648954,"modern_FAVEE"
"2825","modern","FAVEE",-0.0048726083312752,"modern_FAVEE"
"2826","modern","FAVEE",0.00823919113161389,"modern_FAVEE"
"2827","modern","FAVEE",-0.00668845178992055,"modern_FAVEE"
"2828","modern","FAVEE",-0.0125126505017276,"modern_FAVEE"
"2829","modern","FAVEE",0.0121720916497832,"modern_FAVEE"
"2830","modern","FAVEE",0.00112399241394949,"modern_FAVEE"
"2831","modern","FAVEE",0.0129521128743928,"modern_FAVEE"
"2832","modern","FAVEE",-0.00166171634731757,"modern_FAVEE"
"2833","modern","FAVEE",-0.0013589894697372,"modern_FAVEE"
"2834","modern","FAVEE",0.00920023769457769,"modern_FAVEE"
