"","geo","model","value"
"6183","modern","Activeness",0.0169973443781179
"6184","modern","Activeness",0.0134045004739218
"6185","modern","Activeness",-0.00708955080124282
"6186","modern","Activeness",0.00335759254746481
"6187","modern","Activeness",-0.0105859789360443
"6188","modern","Activeness",0.0144991826798926
"6189","modern","Activeness",-0.00693643606393156
"6190","modern","Activeness",0.00988854719165676
"6191","modern","Activeness",-0.0110689612317945
"6192","modern","Activeness",0.00153077832281023
"6193","modern","Activeness",0.00861622996671459
"6194","modern","Activeness",-0.00124542058889474
"6195","modern","Activeness",-0.0245881040712143
"6196","modern","Activeness",-0.00423808165128628
"6197","modern","Activeness",0.00155410593844316
"6198","modern","Activeness",0.0172306657637067
"6199","modern","Activeness",0.00983433304880136
"6200","modern","Activeness",0.00205385701057656
"6201","modern","Activeness",0.00231408656681039
"6202","modern","Activeness",-0.00271962480722781
"6203","modern","Activeness",0.00657501015898603
"6204","modern","Activeness",0.0119646756351071
"6205","modern","Activeness",-0.00254351795197574
"6206","modern","Activeness",0.00999641275378488
"6207","modern","Activeness",-0.0120602892669931
"6208","modern","Activeness",-0.00802822763156019
"6209","modern","Activeness",0.0179718158773965
"6210","modern","Activeness",0.000716735831004126
"6211","modern","Activeness",0.00928539180450304
"6212","modern","Activeness",-0.010593345225536
"6213","modern","Activeness",0.0213693998122648
"6214","modern","Activeness",0.00109024135748632
"6215","modern","Activeness",0.00372634584814815
"6216","modern","Activeness",0.0046137390620681
"6217","modern","Activeness",-0.00676717541850729
"6218","modern","Activeness",0.00558746288645776
"6219","modern","Activeness",-0.0110017866900757
"6220","modern","Activeness",-0.00573072900932583
"6221","modern","Activeness",0.00458608114257939
"6222","modern","Activeness",-0.0105065597939508
"6223","modern","Activeness",0.00287743992146942
"6224","modern","Activeness",0.00893607711339104
"6225","modern","Activeness",0.00591108400573357
"6226","modern","Activeness",0.00452061070980877
"6227","modern","Activeness",0.00589568239167917
"6228","modern","Activeness",-0.00390491451608695
"6229","modern","Activeness",0.0116248199106403
"6230","modern","Activeness",-0.00705572513922969
"6231","modern","Activeness",-0.0051786473429857
"6232","modern","Activeness",-0.00812656217842373
"6233","modern","Activeness",-0.00471840760875933
"6234","modern","Activeness",-0.00797687932482109
"6235","modern","Activeness",0.00194986562431312
"6236","modern","Activeness",-0.00360841890654879
"6237","modern","Activeness",0.000715005158389095
"6238","modern","Activeness",0.0311136838202096
"6239","modern","Activeness",-0.00686717214065875
"6240","modern","Activeness",0.00641140942127826
"6241","modern","Activeness",-0.000468044565709478
"6242","modern","Activeness",-0.0115952896929971
"6243","modern","Activeness",0.00153393820593418
"6244","modern","Activeness",-0.0153340995545673
"6245","modern","Activeness",-0.00107965796644805
"6246","modern","Activeness",-0.00194584718074749
"6247","modern","Activeness",-0.00248373149047868
"6248","modern","Activeness",-0.0100285904456795
"6249","modern","Activeness",0.0182439056421196
"6250","modern","Activeness",0.0273692920941239
"6251","modern","Activeness",-0.0107868736415283
"6252","modern","Activeness",0.000608128645389252
"6253","modern","Activeness",0.00678021400262333
"6254","modern","Activeness",-0.00850607464491215
"6255","modern","Activeness",-0.0135142328225987
"6256","modern","Activeness",0.00683948873709604
"6257","modern","Activeness",0.017007192736868
"6258","modern","Activeness",-0.000360016098698085
"6259","modern","Activeness",0.00435152367996554
"6260","modern","Activeness",-0.00172336783392234
"6261","modern","Activeness",-0.0067322414691735
"6262","modern","Activeness",0.00738834048882682
"6263","modern","Activeness",0.00815219290659027
"6264","modern","Activeness",-0.0118930841948196
"6265","modern","Activeness",-0.014678038263844
"6266","modern","Activeness",-0.00841789784538942
"6267","modern","Activeness",0.00770211563582096
"6268","modern","Activeness",-0.00496766793314222
"6269","modern","Activeness",-0.00195821542291708
"6270","modern","Activeness",-0.0113934833849687
"6271","modern","Activeness",-0.00822280848014679
"6272","modern","Activeness",-0.00178011583808393
"6273","modern","Activeness",-0.00835599771149856
"6274","modern","Activeness",0.00544787073179612
"6275","modern","Activeness",0.00860917863423991
"6276","modern","Activeness",-0.00708916047159662
"6277","modern","Activeness",0.00106550640730543
"6278","modern","Activeness",0.0204573816814065
"6279","modern","Activeness",-0.00328265479540943
"6280","modern","Activeness",-0.00149025773602397
"6281","modern","Activeness",-0.00797222647838772
"6282","modern","Activeness",0.00675429894378504
"6283","modern","Activeness",0.00326153500403343
"6284","modern","Activeness",-0.013742042261516
"6285","modern","Activeness",0.0106230098240822
"6286","modern","Activeness",0.00626146917000515
"6287","modern","Activeness",0.00916056649169365
"6288","modern","Activeness",-0.00865889669891201
"6289","modern","Activeness",0.0125917122417577
"6290","modern","Activeness",0.0123850620277668
"6291","modern","Activeness",0.00167777699600354
"6292","modern","Activeness",0.00480531386951591
"6293","modern","Activeness",-0.000361326781273093
"6294","modern","Activeness",-0.00646568726011348
"6295","modern","Activeness",0.0110384383284997
"6296","modern","Activeness",0.0219271249935559
"6297","modern","Activeness",0.00299858146450546
"6298","modern","Activeness",0.00641578444300748
"6299","modern","Activeness",-0.0062491753061028
"6300","modern","Activeness",0.0156632378480169
"6301","modern","Activeness",0.0012224924226268
"6302","modern","Activeness",0.0112608656559943
"6303","modern","Activeness",-0.00894876380704941
"6304","modern","Activeness",0.00121740455708414
"6305","modern","Activeness",-0.00469931833271515
"6306","modern","Activeness",0.00978546155540793
"6307","modern","Activeness",0.00661220480421745
"6308","modern","Activeness",0.00560465159606026
"6309","modern","Activeness",-0.0110599299543913
"6310","modern","Activeness",-0.0101205606788838
"6311","modern","Activeness",-0.00755493249429714
"6312","modern","Activeness",-0.00747005777164458
"6313","modern","Activeness",-0.00410253200374732
"6314","modern","Activeness",0.0076645031029146
"6315","modern","Activeness",-0.0246185780803159
"6316","modern","Activeness",-0.00937863041728765
"6317","modern","Activeness",-0.00132367962320938
"6318","modern","Activeness",0.0100228718137925
"6319","modern","Activeness",0.00774181397057865
"6320","modern","Activeness",-0.00437587506216088
"6321","modern","Activeness",-0.00525457417257969
"6322","modern","Activeness",0.0134622731253664
"6323","modern","Activeness",-0.000239252782503876
"6324","modern","Activeness",-0.0134096391939711
"6325","modern","Activeness",-0.00144478571014246
"6326","modern","Activeness",0.00515498817869777
"6327","modern","Activeness",0.0020580096077625
"6328","modern","Activeness",-0.0101195173375978
"6329","modern","Activeness",-0.00549130167369973
"6330","modern","Activeness",-0.0092426637912046
"6331","modern","Activeness",-0.00400676069448041
"6332","modern","Activeness",0.00234948593431611
"6333","modern","Activeness",-0.00966669937825512
"6334","modern","Activeness",-0.0190061713708656
"6335","modern","Activeness",0.0291691106727
"6336","modern","Activeness",-0.0043866980091768
"6337","modern","Activeness",-0.00921556470308213
"6338","modern","Activeness",-0.0049251115467011
"6339","modern","Activeness",-0.0128175958006213
"6340","modern","Activeness",0.00853027900360366
"6341","modern","Activeness",-0.00587184722534172
"6342","modern","Activeness",0.0137639940780771
"6343","modern","Activeness",-0.00619149382343584
"6344","modern","Activeness",-0.00839853835861193
"6345","modern","Activeness",-0.0104760548459902
"6346","modern","Activeness",0.0139263792226142
"6347","modern","Activeness",-0.0083662460309998
"6348","modern","Activeness",-0.0140943771989362
"6349","modern","Activeness",0.0211965490659545
"6350","modern","Activeness",-0.000294444922865713
"6351","modern","Activeness",0.00618155267651883
"6352","modern","Activeness",0.00505321990145358
"6353","modern","Activeness",-0.012164883009262
"6354","modern","Activeness",0.00979795869528513
"6355","modern","Activeness",-0.0130088209904386
"6356","modern","Activeness",-0.00309657650781909
"6357","modern","Activeness",0.00376783420471885
"6358","modern","Activeness",-0.0139173365242547
"6359","modern","Activeness",0.0207534775858867
"6360","modern","Activeness",-0.0124112252225051
"6361","modern","Activeness",-0.015083866772694
"6362","modern","Activeness",-0.00488620475239562
"6363","modern","Activeness",-0.016904483395558
"6364","modern","Activeness",0.0076980209389057
"6365","modern","Activeness",-0.0108613681070657
"6366","modern","Activeness",0.000608517213594446
"6367","modern","Activeness",-0.0038062691601158
"6368","modern","Activeness",-0.00210811575766404
"6369","modern","Activeness",-0.00961305500474645
"6370","modern","Activeness",-0.00464709481707576
"6371","modern","Activeness",0.00438151289504406
"6372","modern","Activeness",-0.000353306144855678
"6373","modern","Activeness",-0.012220667249497
"6374","modern","Activeness",0.012243108292094
"6375","modern","Activeness",-0.00569709344089031
"6376","modern","Activeness",0.00556101680997501
"6377","modern","Activeness",-0.0125118983664155
"6378","modern","Activeness",-0.011525045101646
"6379","modern","Activeness",-0.0114358889409205
"6380","modern","Activeness",-0.00212248951406722
"6381","modern","Activeness",0.00228625474763725
"6382","modern","Activeness",-0.00516046157253936
"6383","modern","Activeness",0.0200563121884264
"6384","modern","Activeness",-0.00136350026447605
"6385","modern","Activeness",0.00546484281256447
"6386","modern","Activeness",0.00823983669974481
"6387","modern","Activeness",0.00815817740242875
"6388","modern","Activeness",-0.000929912468048122
"6389","modern","Activeness",-0.0122340418711016
"6390","modern","Activeness",0.00512619248195662
"6391","modern","Activeness",0.00632447026134922
"6392","modern","Activeness",0.0110939771886375
"6393","modern","Activeness",0.00133180537788074
"6394","modern","Activeness",-0.00901836893849245
"6395","modern","Activeness",-0.0125859773023361
"6396","modern","Activeness",-0.00717786274874771
"6397","modern","Activeness",0.00492303509185127
"6398","modern","Activeness",-0.0067960379079552
"6399","modern","Activeness",-0.00620290756344927
"6400","modern","Activeness",-0.000133781814200643
"6401","modern","Activeness",-0.0181382558875537
"6402","modern","Activeness",0.0168841841231799
"6403","modern","Activeness",0.00454586321113348
"6404","modern","Activeness",-0.0108165375866367
"6405","modern","Activeness",-0.00534180831705757
"6406","modern","Activeness",0.00327847500952916
"6407","modern","Activeness",-0.00252173739293751
"6408","modern","Activeness",-0.0218730568230218
"6409","modern","Activeness",-0.0114236729213468
"6410","modern","Activeness",-0.00969367394386217
"6411","modern","Activeness",0.0131368717858445
"6412","modern","Activeness",0.00453833529522368
"6413","modern","Activeness",-0.0138553495683682
"6414","modern","Activeness",0.00476882326089288
"6415","modern","Activeness",0.0179633500793788
"6416","modern","Activeness",-0.0105636092602185
"6417","modern","Activeness",0.0128578025952144
"6418","modern","Activeness",-0.00840821122669866
"6419","modern","Activeness",-0.00270976877768616
"6420","modern","Activeness",0.000786038023003437
"6421","modern","Activeness",0.013205797853367
"6422","modern","Activeness",0.0159716520492909
"6423","modern","Activeness",-0.0022238963833902
"6424","modern","Activeness",-0.0139550561073181
"6425","modern","Activeness",-0.00188184647162906
"6426","modern","Activeness",0.0125546483409059
"6427","modern","Activeness",-0.00806509152362609
"6428","modern","Activeness",-0.00460425384426983
"6429","modern","Activeness",-0.00245584887361958
"6430","modern","Activeness",0.000668574283569569
"6431","modern","Activeness",-0.00288237741108827
"6432","modern","Activeness",-0.0177039460991832
"6433","modern","Activeness",-6.76475738615281e-06
"6434","modern","Activeness",-0.012059416416151
"6435","modern","Activeness",-0.01915643782965
"6436","modern","Activeness",-0.00125553876063345
"6437","modern","Activeness",-0.00632948624873446
"6438","modern","Activeness",0.00155993122274242
"6439","modern","Activeness",0.00774924861534582
"6440","modern","Activeness",0.00436541721641023
"6441","modern","Activeness",-0.00765685305095785
"6442","modern","Activeness",-0.0132238977109485
"6443","modern","Activeness",0.00585421963282383
"6444","modern","Activeness",0.00335979718976378
"6445","modern","Activeness",-0.0108727813641034
"6446","modern","Activeness",-0.00798559220755624
"6447","modern","Activeness",0.0106555000012945
"6448","modern","Activeness",0.00631913783960927
"6449","modern","Activeness",0.00308713918985222
"6450","modern","Activeness",0.0155368259030108
"6451","modern","Activeness",0.0154652699756469
"6452","modern","Activeness",0.0100108292393378
"6453","modern","Activeness",0.0173533057532476
"6454","modern","Activeness",-0.00795339130441471
"6455","modern","Activeness",-0.000574818971951299
"6456","modern","Activeness",-0.00218726659251688
"6457","modern","Activeness",-0.0101767257313014
"6458","modern","Activeness",-0.00282907137630561
"6459","modern","Activeness",-0.00981453641213915
"6460","modern","Activeness",0.0144544016786843
"6461","modern","Activeness",-0.00418630787131174
"6462","modern","Activeness",0.0120628839548349
"6463","modern","Activeness",0.00215641293605652
"6464","modern","Activeness",0.00763114740472762
"6465","modern","Activeness",-0.002033433045221
"6466","modern","Activeness",-0.00422650571664805
"6467","modern","Activeness",-0.00110238476023383
"6468","modern","Activeness",-0.0133436095036792
"6469","modern","Activeness",0.00606476936470172
"6470","modern","Activeness",0.0104001684158981
"6471","modern","Activeness",0.00657568888198245
"6472","modern","Activeness",0.00461641096921103
"6473","modern","Activeness",-0.0157233583014582
"6474","modern","Activeness",-0.00314501565267508
"6475","modern","Activeness",-0.00323883073964641
"6476","modern","Activeness",0.0158108316893999
"6477","modern","Activeness",0.0129122647319181
"6478","modern","Activeness",-0.0053599700523572
"6479","modern","Activeness",-0.0109892346046031
"6480","modern","Activeness",-0.0164915506541823
"6481","modern","Activeness",0.00335540086028038
"6482","modern","Activeness",0.0121173477677486
"6483","modern","Activeness",-0.00223194835641143
"6484","modern","Activeness",0.0172498357251134
"6485","modern","Activeness",0.00267546812321689
"6486","modern","Activeness",-0.00566447942301076
"6487","modern","Activeness",-0.00892529948086567
"6488","modern","Activeness",-0.00225945808757241
"6489","modern","Activeness",0.0104357579622124
"6490","modern","Activeness",0.00447705317143501
"6491","modern","Activeness",-0.00517692908568877
"6492","modern","Activeness",0.00441924969477279
"6493","modern","Activeness",0.000399171795982704
"6494","modern","Activeness",-0.0131582107345748
"6495","modern","Activeness",0.00229975147687845
"6496","modern","Activeness",0.00191151152474068
"6497","modern","Activeness",-0.00485635258879198
"6498","modern","Activeness",-1.49476168387114e-05
"6499","modern","Activeness",-0.0120275633976093
"6500","modern","Activeness",-0.0122791009242968
"6501","modern","Activeness",0.0153361934249549
"6502","modern","Activeness",-0.0019099641840426
"6503","modern","Activeness",-0.00102199867225577
"6504","modern","Activeness",0.0110842945189838
"6505","modern","Activeness",-0.00154937862851152
"6506","modern","Activeness",0.01074006144314
"6507","modern","Activeness",0.0179346513755347
"6508","modern","Activeness",-0.011085269391353
"6509","modern","Activeness",0.00469485819361057
"6510","modern","Activeness",-0.01926345770122
"6511","modern","Activeness",-0.00909848944662244
"6512","modern","Activeness",-0.00732744852422232
"6513","modern","Activeness",-0.010960236967173
"6514","modern","Activeness",-0.0119739909590788
"6515","modern","Activeness",-0.000211927263980343
"6516","modern","Activeness",0.00697004799496512
"6517","modern","Activeness",-0.013030920285069
"6518","modern","Activeness",-0.00460798486043678
"6519","modern","Activeness",-0.0107160347058873
"6520","modern","Activeness",-0.0146135949216455
"6521","modern","Activeness",0.0107922414341401
"6522","modern","Activeness",0.0392978346931335
"6523","modern","Activeness",-0.0120150084142821
"6524","modern","Activeness",-0.00457582236807344
"6525","modern","Activeness",0.0103945551579581
"6526","modern","Activeness",0.00830929355762912
"6527","modern","Activeness",-0.00789063516701266
"6528","modern","Activeness",0.0141527838555037
"6529","modern","Activeness",-0.00488089116671036
"6530","modern","Activeness",-0.00835710827164633
"6531","modern","Activeness",-0.00250747884045858
"6532","modern","Activeness",-0.00100169704181953
"6533","modern","Activeness",-0.00112944623306758
"6534","modern","Activeness",-0.0057751649101475
"6535","modern","Activeness",-0.00937020149588985
"6536","modern","Activeness",0.0164514597453616
"6537","modern","Activeness",-0.0103664528439482
"6538","modern","Activeness",0.00373097559697599
"6539","modern","Activeness",0.00030105140625383
"6540","modern","Activeness",0.0055398423855173
"6541","modern","Activeness",-0.00111464157705424
"6542","modern","Activeness",-0.0121423001422531
"6543","modern","Activeness",-0.00625909963409918
"6544","modern","Activeness",0.00746431686605186
"6545","modern","Activeness",-0.00488627904543186
"6546","modern","Activeness",-0.00789723937757367
"6547","modern","Activeness",-0.0135266500441925
"6548","modern","Activeness",0.0465223788958899
"6549","modern","Activeness",0.0169267566182832
"6550","modern","Activeness",0.00306665096031006
"6551","modern","Activeness",0.00542284855308891
"6552","modern","Activeness",0.00317368804854539
"6553","modern","Activeness",-0.000670729946444268
"6554","modern","Activeness",0.0131743791436762
"6555","modern","Activeness",0.00290639832422148
"6556","modern","Activeness",0.0165041882831854
"6557","modern","Activeness",-0.0123380673497717
"6558","modern","Activeness",-0.00237578478842266
"6559","modern","Activeness",-0.00424767610683764
"6560","modern","Activeness",-0.0112127956182613
"6561","modern","Activeness",-0.012387777800473
"6562","modern","Activeness",0.0020753200556672
"6563","modern","Activeness",0.010154755788944
"6564","modern","Activeness",-0.00818462194475321
"6565","modern","Activeness",0.0083578826238435
"6566","modern","Activeness",0.0154922266995611
"6567","modern","Activeness",0.00827404146932028
"6568","modern","Activeness",-0.00971640684587081
"6569","modern","Activeness",0.0107179348461739
"6570","modern","Activeness",0.00194211835217664
"6571","modern","Activeness",-0.0151849303030713
"6572","modern","Activeness",0.00419493075009325
"6573","modern","Activeness",-0.0104751080714462
"6574","modern","Activeness",-0.00932477631865719
"6575","modern","Activeness",0.00432271801119544
"6576","modern","Activeness",-0.000624438822081812
"6577","modern","Activeness",0.000300698578254978
"6578","modern","Activeness",-0.000128053323926023
"6579","modern","Activeness",-0.0102903161187704
"6580","modern","Activeness",-0.0148041011594264
"6581","modern","Activeness",-0.00492824077506937
"6582","modern","Activeness",-0.00705973477559026
"6583","modern","Activeness",-0.00920349374669883
"6584","modern","Activeness",0.00572353204545393
"6585","modern","Activeness",-0.00919153435771641
"6586","modern","Activeness",0.0184601269015426
"6587","modern","Activeness",0.00552773799016511
"6588","modern","Activeness",-0.0164723878237707
"6589","modern","Activeness",0.0056652153360194
"6590","modern","Activeness",0.00110022063107814
"6591","modern","Activeness",-0.00711477350012202
"6592","modern","Activeness",0.00774398744673584
"6593","modern","Activeness",0.000175214372865728
"6594","modern","Activeness",-0.000531690202412276
"6595","modern","Activeness",-0.00206476660912613
"6596","modern","Activeness",-0.00757152066615588
"6597","modern","Activeness",-0.00263508711642567
"6598","modern","Activeness",-0.00180531234263066
"6599","modern","Activeness",0.000275063077151503
"6600","modern","Activeness",-0.00763952842629404
"6601","modern","Activeness",0.000673807894150816
"6602","modern","Activeness",0.00789514300707626
"6603","modern","Activeness",0.0109723926715973
"6604","modern","Activeness",-0.000714920268296449
"6605","modern","Activeness",-0.00686774705227682
"6606","modern","Activeness",-0.0140501623873719
"6607","modern","Activeness",-0.00975521735753775
"6608","modern","Activeness",0.00767171165820477
"6609","modern","Activeness",-0.00952321310367088
"6610","modern","Activeness",0.00448562897428495
"6611","modern","Activeness",-0.0126098341173518
"6612","modern","Activeness",0.00280582223002874
"6613","modern","Activeness",-0.000583679957783164
"6614","modern","Activeness",0.000832070982616271
"6615","modern","Activeness",-0.00267359508639361
"6616","modern","Activeness",0.0130943872207401
"6617","modern","Activeness",-0.00309617620614393
"6618","modern","Activeness",-0.0170743746084543
"6619","modern","Activeness",0.00296402113953861
"6620","modern","Activeness",-0.00850547422080974
"6621","modern","Activeness",-0.00932009125489951
"6622","modern","Activeness",0.0035267004304968
"6623","modern","Activeness",-0.00316565619004411
"6624","modern","Activeness",0.0326626872333753
"6625","modern","Activeness",0.00331264403889829
"6626","modern","Activeness",-0.00161684559784864
"6627","modern","Activeness",0.0194558116622122
"6628","modern","Activeness",-0.00766776429730708
"6629","modern","Activeness",0.0110897542190421
"6630","modern","Activeness",-0.00238076398441902
"6631","modern","Activeness",0.00814808752738759
"6632","modern","Activeness",0.00649260344247408
"6633","modern","Activeness",0.00325434537002897
"6634","modern","Activeness",-0.0128803772516354
"6635","modern","Activeness",-0.00983106841675788
"6636","modern","Activeness",-0.000739356114429353
"6637","modern","Activeness",0.00443064695678965
"6638","modern","Activeness",-0.0082891953168091
"6639","modern","Activeness",-0.0118253219000096
"6640","modern","Activeness",-0.00912951248552334
"6641","modern","Activeness",-0.00408467434430499
"6642","modern","Activeness",-0.0106566393411156
"6643","modern","Activeness",-0.00696308135371071
"6644","modern","Activeness",0.00110925827239731
"6645","modern","Activeness",0.000782669238657527
"6646","modern","Activeness",-0.00364039610668179
"6647","modern","Activeness",-0.00771417210293142
"6648","modern","Activeness",0.000666317735581421
"6649","modern","Activeness",0.0056916400479273
"6650","modern","Activeness",-0.0118151656584167
"6651","modern","Activeness",0.000198932460196554
"6652","modern","Activeness",-0.00247581034706811
"6653","modern","Activeness",-0.00408873196572797
"6654","modern","Activeness",-0.0107854324418563
"6655","modern","Activeness",-0.00629850704698649
"6656","modern","Activeness",0.00229775113332655
"6657","modern","Activeness",0.00145984225222053
"6658","modern","Activeness",0.0023367866548776
"6659","modern","Activeness",0.00444253054698788
"6660","modern","Activeness",0.00261728329457556
"6661","modern","Activeness",-0.00657961073039581
"6662","modern","Activeness",-0.00496776324982925
"6663","modern","Activeness",0.00616059820490492
"6664","modern","Activeness",-0.00174159343566383
"6665","modern","Activeness",-0.0159603532575086
"6666","modern","Activeness",-0.00747801829178488
"6667","modern","Activeness",0.0159969773379038
"6668","modern","Activeness",-0.0146578696506145
"6669","modern","Activeness",0.00941714585917473
"6670","modern","Activeness",0.00837869700407628
"6671","modern","Activeness",0.0079374504621279
"6672","modern","Activeness",-0.0137317768389907
"6673","modern","Activeness",-0.0119087654802502
"6674","modern","Activeness",0.0130011916496189
"6675","modern","Activeness",0.0131582247124615
"6676","modern","Activeness",-0.0165577803816704
"6677","modern","Activeness",-0.00176104983010732
"6678","modern","Activeness",-0.00723291886040688
"6679","modern","Activeness",-0.00948384089119348
"6680","modern","Activeness",-0.00113734683580313
"6681","modern","Activeness",0.0103756689590164
"6682","modern","Activeness",0.0198000667844791
"6683","modern","Activeness",-0.0033080821623701
"6684","modern","Activeness",-0.0113205951263515
"6685","modern","Activeness",0.0022311033477014
"6686","modern","Activeness",-0.00230236321092358
"6687","modern","Activeness",0.00533720660923424
"6688","modern","Activeness",-0.010711470812225
"6689","modern","Activeness",0.00731086390365595
"6690","modern","Activeness",0.00492785257619859
"6691","modern","Activeness",0.0156683926199077
"6692","modern","Activeness",-0.00476052559526081
"6693","modern","Activeness",-0.00567116105174528
"6694","modern","Activeness",0.00716012296380149
"6695","modern","Activeness",0.0108042087780175
"6696","modern","Activeness",-0.000502640432010304
"6697","modern","Activeness",-0.0060164507649137
"6698","modern","Activeness",-0.00786105466306962
"6699","modern","Activeness",0.00232000313352856
"6700","modern","Activeness",0.00105988252389866
"6701","modern","Activeness",0.00568892251378009
"6702","modern","Activeness",-0.00437454918005456
"6703","modern","Activeness",0.0115282029960462
"6704","modern","Activeness",0.000232595387788443
"6705","modern","Activeness",-0.00794030109871288
"6706","modern","Activeness",0.00205132195603613
"6707","modern","Activeness",-0.00399975913691949
"6708","modern","Activeness",0.00586214557758168
"6709","modern","Activeness",-0.0047543546423681
"6710","modern","Activeness",-0.0032399411009218
"6711","modern","Activeness",-0.0154729977867012
"6712","modern","Activeness",-0.00757126787096031
"6713","modern","Activeness",-0.014225652425756
"6714","modern","Activeness",-0.00674685296329264
"6715","modern","Activeness",0.0236056058557058
"6716","modern","Activeness",0.0082096663119351
"6717","modern","Activeness",-0.0168934491324413
"6718","modern","Activeness",0.00226999085138676
"6719","modern","Activeness",0.0094629315067874
"6720","modern","Activeness",-0.00958698084801029
"6721","modern","Activeness",-0.00490756367359418
"6722","modern","Activeness",-0.0032508312952099
"6723","modern","Activeness",-0.0022563855662406
"6724","modern","Activeness",0.0354908446490783
"6725","modern","Activeness",0.00680343456809926
"6726","modern","Activeness",-0.0105357816173652
"6727","modern","Activeness",-0.00745589964971368
"6728","modern","Activeness",-0.0108559007078056
"6729","modern","Activeness",-0.00190920213352217
"6730","modern","Activeness",0.0078371786994855
"6731","modern","Activeness",0.00998775936229939
"6732","modern","Activeness",-0.0117603271131329
"6733","modern","Activeness",0.00275897704723697
"6734","modern","Activeness",0.0065015288061339
"6735","modern","Activeness",0.00435300081871619
"6736","modern","Activeness",0.0128710416995024
"6737","modern","Activeness",-0.00631896354218009
"6738","modern","Activeness",0.00164666048708764
"6739","modern","Activeness",0.00662279569558519
"6740","modern","Activeness",0.0189763049168615
"6741","modern","Activeness",-0.00358862417337928
"6742","modern","Activeness",-0.00071155066005071
"6743","modern","Activeness",-0.000664594449654505
"6744","modern","Activeness",0.00566276204643434
"6745","modern","Activeness",0.00127339704510324
"6746","modern","Activeness",0.0141644987166992
"6747","modern","Activeness",-0.0164315162840679
"6748","modern","Activeness",-0.00871188692436742
"6749","modern","Activeness",0.00627814805607601
"6750","modern","Activeness",0.00546688156689458
"6751","modern","Activeness",0.00128123051420796
"6752","modern","Activeness",-0.0171323078919549
"6753","modern","Activeness",-0.011965117074953
"6754","modern","Activeness",0.00268349427124005
"6755","modern","Activeness",0.00543215549601055
"6756","modern","Activeness",0.00723403848345275
"6757","modern","Activeness",0.00794219365343898
"6758","modern","Activeness",-0.000913984637696536
"6759","modern","Activeness",0.00459193134274588
"6760","modern","Activeness",-0.016013697078042
"6761","modern","Activeness",-0.00164982005769786
"6762","modern","Activeness",-0.0122797456401175
"6763","modern","Activeness",0.00700439507192816
"6764","modern","Activeness",-0.000574648566738552
"6765","modern","Activeness",-0.010177199587344
"6766","modern","Activeness",-0.0182748191591641
"6767","modern","Activeness",0.000360256336523859
"6768","modern","Activeness",-0.00399082757980578
"6769","modern","Activeness",0.00503935284344476
"6770","modern","Activeness",0.00863345904740867
"6771","modern","Activeness",-0.0157170198696176
"6772","modern","Activeness",0.00258031488087284
"6773","modern","Activeness",0.00558688348600615
"6774","modern","Activeness",-0.00941589375871854
"6775","modern","Activeness",-0.0139388726975577
"6776","modern","Activeness",-0.000851629199714398
"6777","modern","Activeness",0.000698260758076723
"6778","modern","Activeness",-0.00521185019354938
"6779","modern","Activeness",0.000492996854982984
"6780","modern","Activeness",-0.00712939843233145
"6781","modern","Activeness",0.00355890104953494
"6782","modern","Activeness",-0.00216240407991431
"6783","modern","Activeness",-0.00299662541267191
"6784","modern","Activeness",-0.0141701763524672
"6785","modern","Activeness",-0.00236460182559215
"6786","modern","Activeness",0.0118232295637803
"6787","modern","Activeness",-0.00605120129709952
"6788","modern","Activeness",-0.00940440314032804
"6789","modern","Activeness",-0.00901238566429854
"6790","modern","Activeness",-0.000926210515657881
"6791","modern","Activeness",-0.0125636399006554
"6792","modern","Activeness",-0.0134678749339398
"6793","modern","Activeness",-0.00500993655126058
"6794","modern","Activeness",-0.00219587518089792
"6795","modern","Activeness",-0.00880553001514701
"6796","modern","Activeness",0.00312986794181947
"6797","modern","Activeness",-0.00913728740091958
"6798","modern","Activeness",0.00326498470102455
"6799","modern","Activeness",0.0106174381020577
"6800","modern","Activeness",-0.0036379961717132
"6801","modern","Activeness",-0.017092979147296
"6802","modern","Activeness",0.00395506879310259
"6803","modern","Activeness",-0.00296345296117086
"6804","modern","Activeness",0.0105595761285077
"6805","modern","Activeness",-0.00140923329614107
"6806","modern","Activeness",-0.00352760941929004
"6807","modern","Activeness",0.021804173655111
"6808","modern","Activeness",0.000372756914052069
"6809","modern","Activeness",0.0167084017708188
"6810","modern","Activeness",0.0331439061278001
"6811","modern","Activeness",0.00290427428205398
"6812","modern","Activeness",-0.0112100904994322
"6813","modern","Activeness",-0.00375895855915211
"6814","modern","Activeness",-0.00510658287055541
"6815","modern","Activeness",0.0129179472826747
"6816","modern","Activeness",-0.00892896822156974
"6817","modern","Activeness",0.00572675980087752
"6818","modern","Activeness",0.00652232721975622
"6819","modern","Activeness",-0.0119213656928369
"6820","modern","Activeness",-0.00854477489605379
"6821","modern","Activeness",0.00462644260305745
"6822","modern","Activeness",-0.00757326114033783
"6823","modern","Activeness",-0.0169776708718645
"6824","modern","Activeness",0.0134962363502405
"6825","modern","Activeness",-0.0201585679870862
"6826","modern","Activeness",-0.00546999627757967
"6827","modern","Activeness",-0.0115268581074232
"6828","modern","Activeness",0.00421939264850693
"6829","modern","Activeness",0.014870805396395
"6830","modern","Activeness",0.0144127289958348
"6831","modern","Activeness",-0.00101000181003633
"6832","modern","Activeness",-0.00174066507101945
